"No.","Time","Source","Destination","Protocol","Length","Leftover Capture Data","Leftover Capture Data","Info"
"5229","369.693836","1.2.1","host","USB","72","0000122c00000000","0000122c00000000","URB_INTERRUPT in"
"5231","369.701829","1.2.1","host","USB","72","00002c0000000000","00002c0000000000","URB_INTERRUPT in"
"5233","369.797862","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"5315","389.053769","1.2.1","host","USB","72","0000060000000000","0000060000000000","URB_INTERRUPT in"
"5317","389.157802","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"5319","389.181787","1.2.1","host","USB","72","00000b0000000000","00000b0000000000","URB_INTERRUPT in"
"5321","389.285800","1.2.1","host","USB","72","00000b0400000000","00000b0400000000","URB_INTERRUPT in"
"5323","389.293729","1.2.1","host","USB","72","0000040000000000","0000040000000000","URB_INTERRUPT in"
"5325","389.365802","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"5331","389.405759","1.2.1","host","USB","72","0000110000000000","0000110000000000","URB_INTERRUPT in"
"5333","389.501802","1.2.1","host","USB","72","0000110a00000000","0000110a00000000","URB_INTERRUPT in"
"5335","389.517731","1.2.1","host","USB","72","00000a0000000000","00000a0000000000","URB_INTERRUPT in"
"5337","389.605724","1.2.1","host","USB","72","00000a0800000000","00000a0800000000","URB_INTERRUPT in"
"5339","389.653731","1.2.1","host","USB","72","0000080000000000","0000080000000000","URB_INTERRUPT in"
"5341","389.725794","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"5343","389.741735","1.2.1","host","USB","72","00002c0000000000","00002c0000000000","URB_INTERRUPT in"
"5345","389.861757","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"5351","390.949738","1.2.1","host","USB","72","0000170000000000","0000170000000000","URB_INTERRUPT in"
"5353","391.045788","1.2.1","host","USB","72","0000170b00000000","0000170b00000000","URB_INTERRUPT in"
"5355","391.061779","1.2.1","host","USB","72","00000b0000000000","00000b0000000000","URB_INTERRUPT in"
"5357","391.165783","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"5359","391.173783","1.2.1","host","USB","72","0000080000000000","0000080000000000","URB_INTERRUPT in"
"5361","391.277786","1.2.1","host","USB","72","00002c0000000000","00002c0000000000","URB_INTERRUPT in"
"5363","391.389789","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"5369","391.453779","1.2.1","host","USB","72","0000160000000000","0000160000000000","URB_INTERRUPT in"
"5371","391.533717","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"5373","391.789780","1.2.1","host","USB","72","0000180000000000","0000180000000000","URB_INTERRUPT in"
"5375","391.949722","1.2.1","host","USB","72","0000180500000000","0000180500000000","URB_INTERRUPT in"
"5377","391.957714","1.2.1","host","USB","72","0000050000000000","0000050000000000","URB_INTERRUPT in"
"5379","392.037778","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"5381","392.301779","1.2.1","host","USB","72","00000d0000000000","00000d0000000000","URB_INTERRUPT in"
"5387","392.429738","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"5389","392.509772","1.2.1","host","USB","72","0000080000000000","0000080000000000","URB_INTERRUPT in"
"5391","392.597719","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"5393","393.093738","1.2.1","host","USB","72","0000060000000000","0000060000000000","URB_INTERRUPT in"
"5395","393.205716","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"5397","393.317765","1.2.1","host","USB","72","0000170000000000","0000170000000000","URB_INTERRUPT in"
"5403","393.453771","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"5405","393.461776","1.2.1","host","USB","72","00002c0000000000","00002c0000000000","URB_INTERRUPT in"
"5407","393.581773","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"5409","393.741771","1.2.1","host","USB","72","0000170000000000","0000170000000000","URB_INTERRUPT in"
"5411","393.845766","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"5417","394.757775","1.2.1","host","USB","72","00000b0000000000","00000b0000000000","URB_INTERRUPT in"
"5419","394.861771","1.2.1","host","USB","72","0000080000000000","0000080000000000","URB_INTERRUPT in"
"5421","394.957770","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"5423","394.965763","1.2.1","host","USB","72","0000110000000000","0000110000000000","URB_INTERRUPT in"
"5425","395.053769","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"5427","395.109694","1.2.1","host","USB","72","00002c0000000000","00002c0000000000","URB_INTERRUPT in"
"5429","395.221764","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"5435","396.117722","1.2.1","host","USB","72","0000040000000000","0000040000000000","URB_INTERRUPT in"
"5437","396.213710","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"5443","396.405694","1.2.1","host","USB","72","00000a0000000000","00000a0000000000","URB_INTERRUPT in"
"5445","396.485757","1.2.1","host","USB","72","00000a0400000000","00000a0400000000","URB_INTERRUPT in"
"5447","396.533759","1.2.1","host","USB","72","0000040000000000","0000040000000000","URB_INTERRUPT in"
"5449","396.581760","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"5451","396.885751","1.2.1","host","USB","72","00000c0000000000","00000c0000000000","URB_INTERRUPT in"
"5453","396.989747","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"5455","397.061752","1.2.1","host","USB","72","0000110000000000","0000110000000000","URB_INTERRUPT in"
"5457","397.173764","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"5459","397.197745","1.2.1","host","USB","72","00002c0000000000","00002c0000000000","URB_INTERRUPT in"
"5461","397.285756","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"5467","397.725744","1.2.1","host","USB","72","0000100000000000","0000100000000000","URB_INTERRUPT in"
"5469","397.837742","1.2.1","host","USB","72","0000100400000000","0000100400000000","URB_INTERRUPT in"
"5471","397.845685","1.2.1","host","USB","72","0000040000000000","0000040000000000","URB_INTERRUPT in"
"5473","397.925685","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"5475","397.933684","1.2.1","host","USB","72","00001c0000000000","00001c0000000000","URB_INTERRUPT in"
"5477","398.045748","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"5479","398.157681","1.2.1","host","USB","72","0000050000000000","0000050000000000","URB_INTERRUPT in"
"5481","398.269753","1.2.1","host","USB","72","0000050800000000","0000050800000000","URB_INTERRUPT in"
"5483","398.285739","1.2.1","host","USB","72","0000080000000000","0000080000000000","URB_INTERRUPT in"
"5485","398.389747","1.2.1","host","USB","72","0000082c00000000","0000082c00000000","URB_INTERRUPT in"
"5487","398.397691","1.2.1","host","USB","72","00002c0000000000","00002c0000000000","URB_INTERRUPT in"
"5493","398.493744","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"5495","399.053700","1.2.1","host","USB","72","00000b0000000000","00000b0000000000","URB_INTERRUPT in"
"5497","399.133748","1.2.1","host","USB","72","00000b0800000000","00000b0800000000","URB_INTERRUPT in"
"5499","399.141685","1.2.1","host","USB","72","0000080000000000","0000080000000000","URB_INTERRUPT in"
"5501","399.261718","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"5503","399.269677","1.2.1","host","USB","72","00002c0000000000","00002c0000000000","URB_INTERRUPT in"
"5505","399.349740","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"5511","399.717733","1.2.1","host","USB","72","00000d0000000000","00000d0000000000","URB_INTERRUPT in"
"5513","399.853712","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"5515","399.941739","1.2.1","host","USB","72","0000180000000000","0000180000000000","URB_INTERRUPT in"
"5517","400.021703","1.2.1","host","USB","72","0000181600000000","0000181600000000","URB_INTERRUPT in"
"5519","400.053669","1.2.1","host","USB","72","0000160000000000","0000160000000000","URB_INTERRUPT in"
"5521","400.109736","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"5523","400.229668","1.2.1","host","USB","72","0000170000000000","0000170000000000","URB_INTERRUPT in"
"5525","400.301714","1.2.1","host","USB","72","0000172c00000000","0000172c00000000","URB_INTERRUPT in"
"5527","400.309700","1.2.1","host","USB","72","00002c0000000000","00002c0000000000","URB_INTERRUPT in"
"5533","400.413671","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"5535","401.013682","1.2.1","host","USB","72","0000100000000000","0000100000000000","URB_INTERRUPT in"
"5537","401.125695","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"5539","401.133695","1.2.1","host","USB","72","0000080000000000","0000080000000000","URB_INTERRUPT in"
"5541","401.221743","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"5547","401.421731","1.2.1","host","USB","72","0000080000000000","0000080000000000","URB_INTERRUPT in"
"5549","401.509691","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"5551","401.885691","1.2.1","host","USB","72","00002a0000000000","00002a0000000000","URB_INTERRUPT in"
"5553","401.933699","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"5555","401.989708","1.2.1","host","USB","72","00002a0000000000","00002a0000000000","URB_INTERRUPT in"
"5557","402.077658","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"5559","402.141675","1.2.1","host","USB","72","00002a0000000000","00002a0000000000","URB_INTERRUPT in"
"5561","402.237662","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"5567","402.869695","1.2.1","host","USB","72","0000110000000000","0000110000000000","URB_INTERRUPT in"
"5569","402.973652","1.2.1","host","USB","72","0000110800000000","0000110800000000","URB_INTERRUPT in"
"5571","402.981664","1.2.1","host","USB","72","0000080000000000","0000080000000000","URB_INTERRUPT in"
"5573","403.053721","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"5575","403.109676","1.2.1","host","USB","72","0000080000000000","0000080000000000","URB_INTERRUPT in"
"5577","403.205683","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"5579","403.285676","1.2.1","host","USB","72","0000070000000000","0000070000000000","URB_INTERRUPT in"
"5581","403.373719","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"5587","403.837651","1.2.1","host","USB","72","0000080000000000","0000080000000000","URB_INTERRUPT in"
"5589","403.933688","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"5591","404.101723","1.2.1","host","USB","72","0000070000000000","0000070000000000","URB_INTERRUPT in"
"5593","404.205715","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"5595","404.357710","1.2.1","host","USB","72","00002c0000000000","00002c0000000000","URB_INTERRUPT in"
"5601","404.453714","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"5603","405.357647","1.2.1","host","USB","72","0000160000000000","0000160000000000","URB_INTERRUPT in"
"5609","405.453708","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"5611","405.581643","1.2.1","host","USB","72","0000120000000000","0000120000000000","URB_INTERRUPT in"
"5613","405.685710","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"5615","405.861711","1.2.1","host","USB","72","0000080000000000","0000080000000000","URB_INTERRUPT in"
"5617","405.973674","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"5619","406.069704","1.2.1","host","USB","72","00002c0000000000","00002c0000000000","URB_INTERRUPT in"
"5621","406.173716","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"5623","406.373643","1.2.1","host","USB","72","00002a0000000000","00002a0000000000","URB_INTERRUPT in"
"5629","406.461708","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"5631","406.509639","1.2.1","host","USB","72","00002a0000000000","00002a0000000000","URB_INTERRUPT in"
"5633","406.613701","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"5635","406.741639","1.2.1","host","USB","72","0000100000000000","0000100000000000","URB_INTERRUPT in"
"5637","406.797648","1.2.1","host","USB","72","0000100800000000","0000100800000000","URB_INTERRUPT in"
"5639","406.829644","1.2.1","host","USB","72","0000080000000000","0000080000000000","URB_INTERRUPT in"
"5641","406.893706","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"5643","406.901710","1.2.1","host","USB","72","00002c0000000000","00002c0000000000","URB_INTERRUPT in"
"5645","407.005711","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"5647","407.069698","1.2.1","host","USB","72","0000090000000000","0000090000000000","URB_INTERRUPT in"
"5649","407.181700","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"5651","407.405703","1.2.1","host","USB","72","0000150000000000","0000150000000000","URB_INTERRUPT in"
"5657","407.485633","1.2.1","host","USB","72","0000150800000000","0000150800000000","URB_INTERRUPT in"
"5659","407.525632","1.2.1","host","USB","72","0000080000000000","0000080000000000","URB_INTERRUPT in"
"5661","407.597694","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"5663","407.685662","1.2.1","host","USB","72","0000160000000000","0000160000000000","URB_INTERRUPT in"
"5665","407.781626","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"5667","407.845703","1.2.1","host","USB","72","00002c0000000000","00002c0000000000","URB_INTERRUPT in"
"5669","407.949705","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"5671","408.381625","1.2.1","host","USB","72","0000040000000000","0000040000000000","URB_INTERRUPT in"
"5677","408.461695","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"5679","408.493695","1.2.1","host","USB","72","00000c0000000000","00000c0000000000","URB_INTERRUPT in"
"5681","408.597692","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"5683","408.605696","1.2.1","host","USB","72","0000150000000000","0000150000000000","URB_INTERRUPT in"
"5685","408.733633","1.2.1","host","USB","72","0000152c00000000","0000152c00000000","URB_INTERRUPT in"
"5687","408.741635","1.2.1","host","USB","72","00002c0000000000","00002c0000000000","URB_INTERRUPT in"
"5689","408.813623","1.2.1","host","USB","72","0000000000000000","0000000000000000","URB_INTERRUPT in"
"5691","408.973695","1.2.1","host","USB","72","0000170000000000","0000170000000000","URB_INTERRUPT in"
"5693","409.029653","1.2.1","host","USB","72","0000171200000000","0000171200000000","URB_INTERRUPT in"
